Gender,Age,Dependents,Education,Annual_Income,Monthly_Expenses,Credit_Score,Existing_Loans,Total_Existing_Loan_Amount,Outstanding_Debt,Loan_History,Loan_Amount_Requested,Loan_Term,Interest_Rate,Loan_Type,Co_Applicant,Bank_Account_History,Transaction_Frequency,Loan_Approval_Status,Debt_to_Income_Ratio,Loan_to_Income_Ratio,Expense_to_Income_Ratio,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Employment_Status_Employed,Employment_Status_Self-Employed,Employment_Status_Unemployed,Occupation_Type_Business,Occupation_Type_Freelancer,Occupation_Type_Professional,Occupation_Type_Salaried,Residential_Status_Other,Residential_Status_Own,Residential_Status_Rent,City_Town_Rural,City_Town_Suburban,City_Town_Urban,Loan_Purpose_Education,Loan_Purpose_Home,Loan_Purpose_Personal,Loan_Purpose_Vehicle
0,-0.178246863326599,3,1,1.1280501816702309,0.9214834954863986,0.5307306859806712,1,1.6011462732257986,0.7264113929086042,0,1.8571088384251184,-0.470574492904206,1.614220310383374,0,1,1.2170030154498075,-0.0044104200305801,1,-0.2780998586452518,0.4590239266152642,-0.3001978849765657,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
0,-0.7515947128260573,1,1,-0.419604177591611,-0.8853088796911577,0.8182507609337762,1,0.8639040623296382,-1.3390782725479198,0,-0.1160319108011474,1.574935699862821,-1.4264715544656157,1,1,0.1726870216426281,-0.9750228088644686,0,-0.8909987105744623,0.4777565782092862,-0.5593039648201718,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
1,2.592934409254116,3,1,-1.5762506603668267,1.3490627248107754,-1.6069185669315444,0,-0.2702773506108772,1.470698716193709,0,-1.384882968828791,-0.5011044957813258,0.9361671195102098,0,1,-1.2197343034336112,-0.6977049834833576,1,3.94929192658166,1.5082949874714595,3.761507059656532,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False
0,1.4462387102551992,1,0,-1.3899151247546708,0.236121842706531,-0.6693531051279411,2,0.9298408068552788,-0.6133750465098531,1,-1.0073218111517053,-1.2643545677093209,-1.6102993084356734,1,0,0.520792352911688,0.6888841434221973,0,0.2885211751107635,1.826795046352324,1.4764877328638266,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
0,0.2995430112562828,1,1,-1.7474688298085257,-1.0913804577229422,-0.7131061600121092,1,1.3994492420768396,-0.0624315920992132,0,-1.666918084010666,1.1933106638988231,-1.1341552899558514,1,0,0.520792352911688,-1.3909995469361351,0,2.2779953356631397,1.4320949703727983,0.6528536161380307,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False
1,-0.3693628131597518,1,1,-1.3059857473860943,-0.9732944972777624,-1.0068766713772384,1,-1.228858801814687,0.6820865895367866,0,-1.834395618668079,-1.6154496007961987,-0.3928171346011918,1,1,1.2170030154498075,-1.2523406342455796,0,1.6937777816651804,-1.5281442435160602,-0.0424925331259143,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
1,-0.94271066265921,3,0,-0.288307052888935,0.3657848580973168,0.6744907234572237,0,1.2132994012160316,-0.3827475539658643,0,-0.0747764477183829,1.6512607070556204,0.3183853233813272,1,0,-0.1754183096264317,0.8275430561127528,0,-0.3408870203986883,0.254416611401315,0.0707060849434746,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
1,2.592934409254116,2,0,-1.3929665931113002,0.2214575731087636,-0.8131131426044935,1,-0.7820158952293473,0.6789700017997057,0,-1.0057256176395746,-1.3559445763406803,-0.8508797346577296,1,0,1.2170030154498075,-1.3909995469361351,0,1.949844967662536,1.8520687433213687,1.4681880180740123,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
0,0.4906589610894356,3,2,0.8443756049938521,1.2371511936699189,0.1619549376712538,0,0.3287059180799402,-1.0655111267374826,1,0.5113949235825624,-1.1880295605165214,-1.07388389521157,1,0,1.5651083467188676,0.4115663180410863,0,-0.8847151553772821,-0.6480161978187713,-0.1037731784809778,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
1,-0.5604787629929044,1,1,0.385339580740168,0.4344753841079116,0.6307376685730556,1,0.0334481168040726,0.2582306572937802,0,0.727494968301805,-1.3559445763406803,-0.1517315556240668,0,0,1.2170030154498075,0.6888841434221973,1,-0.2523493923815334,0.2247377114860891,-0.2333024220849702,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
0,-0.5604787629929044,3,2,1.722946535600266,-1.5567780665362982,0.4244732669762628,2,-1.4158415278695031,1.394630889573845,1,0.7963768575560636,1.437550686915782,-1.4324986939400437,0,0,0.8688976841807479,-1.3909995469361351,1,-0.2043140142151454,-1.151388389322591,-1.118361541282186,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
1,0.2039850363397064,3,1,-0.7415480867772771,-0.8490341075282593,1.037016035354617,0,-1.1148923444345804,1.152460479485112,0,-0.1312571412245486,-0.5468995000970055,0.9663028168823508,1,1,0.520792352911688,-0.1430693327211356,1,1.0511640029558114,1.373614541395309,-0.3905779039832925,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False
1,-0.8471526877426336,1,2,-1.4390465648086572,1.7272465197005673,-0.5755965589475808,2,1.6629185917813984,-0.4233786237233638,0,-1.8995939844328047,-0.7300795173597243,0.9723299563567788,0,1,1.5651083467188676,1.2435197941844194,0,0.622327726258631,-1.4021278638586046,3.46005702348816,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
1,-0.6560367379094809,3,1,-0.908371021980528,0.7671227628783204,0.3869706485041186,2,-0.6103027310646796,-0.8083349238405823,1,-0.1312571412245486,-0.0889494569402084,-1.119087441269781,1,1,-1.567839634702671,-0.1430693327211356,1,-0.3565988784658229,2.016079113822945,0.9629261231331552,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True
0,0.4906589610894356,2,1,-1.1146670799621952,-0.605915953670536,-2.150706534777634,1,1.3402449862027646,-1.0327292409104092,0,-1.100883307785832,-0.928524536061003,-0.6429434227899591,0,0,-0.1754183096264317,-0.4203871581022466,0,-0.4473914113549775,0.2124807461662269,0.0977000031353632,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
1,-1.3249425623255155,1,2,0.254042456037492,-0.5279637837034564,0.6744907234572237,1,1.7010924965067693,-1.1954843782913025,0,0.0998225656854595,-0.3637194828342867,-0.8086897583367325,1,1,0.520792352911688,-1.113681721555024,1,-0.887920052725797,-0.4227736385907705,-0.5918040426649813,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0,0.2039850363397064,0,1,0.013396382701841,-0.473937527290629,0.2807132294997103,2,-1.3155482690910292,0.206980103395116,0,-0.0663043436924581,0.9643356423204248,1.119994873480268,0,0,1.2170030154498075,-0.9750228088644686,1,-0.1388286506296065,-0.2960209003543432,-0.4967945432590362,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False
0,1.0640068105888938,2,2,-0.9326147980983356,1.6886563365485476,-1.5694159484594004,0,-1.0247325221832049,-1.2216868011178714,1,-0.6802249252812154,1.422285685477222,-1.727828528187022,1,0,0.520792352911688,-1.529658459626691,0,-0.699718590392437,0.7221994564437182,1.7269041723771952,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1,0.6817749109225884,1,1,-0.1216520884209114,-0.7147402701592311,1.068268217414737,0,-0.3065078565502291,-1.1362692112867645,0,0.0620050578595921,-0.2568644727643673,0.2460596496881896,1,1,-0.1754183096264317,0.4115663180410863,1,-0.8131684953254215,0.1455820186022893,-0.5698618493288059,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
1,0.6817749109225884,2,1,1.336333893352088,0.5587357738574147,1.049516908178665,0,0.4087323038042175,0.9334913336613148,0,1.7291677892220214,-0.775874521675404,0.4359145431326753,1,1,-1.567839634702671,0.6888841434221973,1,-0.2584251560480906,0.0735592024491089,-0.4645943192393079,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1,-0.0826888884100226,3,0,-0.1257113811889046,0.5487023262378896,0.6619898506331756,2,-0.6107885807611844,0.708058154012461,0,0.1716512737313441,1.3154306754073026,0.2882496260091866,1,0,-1.2197343034336112,-0.4203871581022466,1,0.1986803718282059,0.3311587339281686,0.0636258759094458,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
1,0.0128690865065537,1,0,-0.5919701470573628,-1.4371484987650374,0.8932559978780645,2,-1.2313574573967114,0.2726593042247104,1,-0.1312571412245486,-1.569654596480519,-0.5555499004107513,0,1,-0.1754183096264317,1.382178706874975,1,0.2527840313356223,0.9018270427428992,-0.8387880194060939,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
0,-0.5604787629929044,1,1,0.8400923512455559,-1.3900684753195736,0.5432315588047193,2,0.2697098835043673,1.5125995068811304,1,1.5652509939378232,1.269635671091623,-1.3179830439259093,0,0,1.2170030154498075,0.1342484926599753,1,0.0999139692841465,0.5460747067960189,-1.017564071276201,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
0,0.2995430112562828,3,1,-0.2046856218682754,-0.3689722291171358,0.8432525065818723,1,0.9232471324027146,0.2860490885766136,0,0.1245021730653276,-0.8064045245525239,-1.0226532096789311,0,1,0.520792352911688,-1.668317372317246,0,0.0081665593103767,0.4172743585167333,-0.3631371194958974,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1,2.115144534671234,1,2,-1.0310736440640735,-0.5534333045837894,-2.2507135173700186,1,-0.9356832135238398,-1.2750150801745896,0,-1.866687841259648,0.8727456336890654,-1.480715809735469,1,1,0.520792352911688,-1.668317372317246,0,-0.7162201810486204,-2.165245053817306,0.0546405755177637,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
0,-0.94271066265921,3,2,1.0587622533889678,-1.443322928069361,0.3557184664439985,1,-1.5898451263176931,1.419448162295045,0,0.342198411296701,1.6970557113713003,-0.5856855977828921,0,1,1.2170030154498075,-0.4203871581022466,1,-0.0130020083962642,-1.046956027265455,-1.0513087826780116,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False
1,1.9240285848380807,1,1,-1.6892949651748024,1.1244678588660215,-1.8569360234125047,1,0.8041445496595578,1.524719570303112,0,-1.6880369520173193,-0.1805394655715678,0.3876974273372502,0,1,1.5651083467188676,-1.3909995469361351,1,4.933768940078263,0.8175113927832612,4.25350378267057,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,-0.8471526877426336,3,2,-0.8659864064581716,-1.7095951918182957,-0.8693670703127098,0,1.4953698535867712,-0.2794384419404038,0,-0.2213806826017782,-0.0431544526245287,-0.4018578438128341,1,1,-0.8716289721645514,-1.2523406342455796,0,0.0565656135076435,1.6196331214706947,-0.9630065319116564,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,-0.178246863326599,3,1,-0.7064422031147706,0.6575266427265848,0.5244802495686471,0,-1.5024615880463446,0.4840101244689764,0,-0.1312571412245486,0.6132406092335471,-1.4234579847284017,0,0,-0.1754183096264317,-1.529658459626691,0,0.5073158884253798,1.2551272094890271,0.6123106564125956,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
0,0.4906589610894356,1,1,-0.5130239015005299,-1.2164126511354856,0.205707992555422,1,0.7137765061096802,0.0588844712960481,0,-0.1312571412245486,0.4147955905322684,-0.2632336359009869,0,1,1.5651083467188676,0.6888841434221973,1,0.0506290449865648,0.6839660703452357,-0.7236504928750226,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0,-0.178246863326599,3,1,-0.8367874936511586,-0.6800091053224135,0.3557184664439985,1,-1.183119523243743,1.6043657013618469,0,-0.1312571412245486,-0.6995495144826045,0.3455074510162537,1,0,-0.1754183096264317,-1.2523406342455796,1,1.5548402287143748,1.722932741244111,-0.2101394289520521,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
0,-0.5604787629929044,3,1,-0.1741429431794439,1.024905186333811,0.7182437783413919,2,-0.0485910748057241,0.7776619468072684,0,0.0766163677014045,-0.8521995288682036,-0.5133599240897545,1,1,1.2170030154498075,-1.3909995469361351,1,0.2675857583657814,0.2736573398028987,0.3371063579475514,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False
1,0.586216936006012,2,1,-0.732869598790533,1.430873913093057,0.6494889778091276,0,0.9852276722568166,0.9811635831211084,0,-0.1312571412245486,0.460590594847948,0.0983947325647004,0,0,-1.567839634702671,1.5208376195655302,1,0.9099387991192452,1.3438417769313216,1.1764509459880934,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
0,-0.4649207880763281,2,1,1.2867545313374953,-1.2835595698199995,1.012014289706521,2,-0.2711796429043859,0.2884731012610099,0,1.9456361862902167,0.2621455761466693,-1.640435005807814,1,1,0.520792352911688,-0.9750228088644686,1,-0.4623331006162616,0.3453804934744151,-1.0163871584899116,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
1,0.0128690865065537,2,0,1.1526019041359552,-1.002623036473297,0.4494750126243589,2,0.3870772887600072,1.0005556845962786,0,0.7950262322765683,1.2238406667759432,-0.0673516029820732,0,0,-1.2197343034336112,0.2729074053505308,1,-0.1888445011266035,-0.6647255668278359,-0.9174360944520666,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False
0,-1.99384838674155,1,0,-1.4850705462609386,-1.61929416324257,-1.7944316592922651,0,-0.8881393503658781,-0.8935216553207944,0,-1.1130389353012893,1.72758571424842,0.7734343537006507,1,0,1.5651083467188676,-0.0044104200305801,0,0.0494545566825987,2.047086461028906,-0.6220884471779008,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False
1,0.10842706142313,0,0,0.0683508082437073,1.068126191464073,0.9745116712343768,1,-0.128895088928004,1.1838572152068163,0,-0.0004920573461433,0.6743006149877867,-0.6067805859433903,0,0,0.520792352911688,0.8275430561127528,1,0.3308412585381617,-0.2856571229776902,0.1949542543190714,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False
1,0.2039850363397064,2,2,-0.6576187094087008,1.409263410527926,0.3869706485041186,1,1.199140352917894,-0.8732061204420446,0,-0.1312571412245486,-0.1347444612558881,0.6287830063143756,1,0,1.2170030154498075,-0.6977049834833576,1,-0.5198656032007242,1.0985613908521306,1.0526972374981,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False
1,-0.4649207880763281,2,2,-0.8115638882445251,-0.1320285045637356,-1.6569220582277366,0,1.6815196944475792,-0.5624707801375312,0,-0.5845760986696871,1.0559256509517845,1.3309447550852522,0,1,-1.2197343034336112,-0.2817282454116911,0,-0.210787178883836,0.5617230147966249,0.1695667671889571,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
0,-0.7515947128260573,3,0,0.5981025120280865,0.691486003900362,0.7369950875774639,0,0.3352995925325043,-0.6724747843389433,0,1.066379129338799,-0.9132595346224432,-0.2451522174777029,0,1,-1.567839634702671,-0.1430693327211356,1,-0.7010747739278748,0.3226310909370519,-0.2116123193999962,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False
0,0.0128690865065537,3,2,-1.0944266063673052,-0.2184705148242594,-0.8568661974886618,2,-0.2168338839953581,0.714060471135728,0,-0.9983585706605094,-1.1880295605165214,0.0562047562437033,1,0,0.1726870216426281,-1.3909995469361351,0,1.244004608988055,0.4371662523252058,0.4200787658257296,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
1,2.401818459420963,0,1,-1.1656741932262198,-1.102957512668548,-2.306967445078235,2,0.9891144698288544,1.3125607458307138,0,-1.441977582916545,0.1094955617610703,1.4755961024715274,0,1,-1.2197343034336112,1.2435197941844194,0,2.0072683809858614,-0.6409155033075828,-0.3117494173526327,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
0,-0.6560367379094809,2,0,-0.5203306284829177,-1.4487255537106434,0.1682053740832779,0,-1.635445590689636,1.0167157691589204,0,-0.1312571412245486,0.2468805747081094,0.8126107602844332,1,0,-1.2197343034336112,-0.6977049834833576,1,0.6944735548082928,0.7033359925939497,-0.8629005331918745,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
0,-0.6560367379094809,0,1,-1.2263396237658146,0.7377942236827855,-0.675603541539965,2,1.457334763060402,1.7184097267039191,1,-1.4748837260897028,-1.2185595633936412,-0.2873421937986994,1,1,-1.567839634702671,0.6888841434221973,0,2.6210300198085874,-0.5563572152321089,1.5718797234198327,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
0,0.0128690865065537,3,0,0.9893343494950156,0.2816582588259141,0.2744627930876863,2,-0.1897651151900952,-0.9266498286742102,0,1.031262872071922,-0.7453445187982842,-0.96238181493465,1,1,1.5651083467188676,0.4115663180410863,0,-0.8451017431783525,-0.2396327889301879,-0.4726321213723456,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False
1,-0.8471526877426336,3,0,-0.3265763853982224,1.0040664874317204,0.5244802495686471,0,-0.3898657830505387,-0.9732832155549768,0,-0.0804245170689995,-0.9895845418152428,1.026574211626632,0,1,-1.567839634702671,-1.113681721555024,1,-0.6818327014300473,0.3278729415980075,0.4474745295024408,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
0,0.7773328858391647,3,1,-0.701739022528406,-0.0957537324008372,-1.3381498012145114,2,1.3885523274552338,-0.4400004249877954,1,-1.0254938603667323,1.101720655267464,-1.483729379472683,0,0,0.520792352911688,0.5502252307316418,0,-0.1821780970074412,-0.7193963498544887,0.0974500804226747,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
0,-0.8471526877426336,0,0,-0.8428344401193415,-1.5313085456559652,0.6369881049850796,0,-1.0754691119181974,1.5363779170233036,0,-0.1312571412245486,0.3690005862165886,-1.6705707031799548,0,0,-1.2197343034336112,1.5208376195655302,1,1.5105828172583766,1.7466120556449405,-0.8358481643889041,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False
1,0.8728908607557411,0,0,0.8877120546824966,-0.0286068137163231,0.8557533794059203,0,-0.7487004874690237,-1.3478508898819257,1,1.521294280296068,-1.569654596480519,-0.30241004248477,1,0,0.1726870216426281,-1.2523406342455796,1,-0.9943183391851194,0.4280612013897074,-0.5539645788125929,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0,-0.2738048382431753,1,2,1.133817176913035,0.7323915980415028,0.2869636659117343,1,0.8704283296827017,-1.443657105503302,0,0.451353490703182,1.269635671091623,1.3821754406178914,1,0,0.8688976841807479,0.4115663180410863,1,-1.0379785641610264,-1.0010082721770306,-0.3621236092634383,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
0,0.2039850363397064,2,1,0.4718165142596917,0.7594047262479164,0.3932210849161427,2,-0.9566441575730434,0.7322982808564238,0,0.7417379257946641,0.9643356423204248,-0.308437181959198,1,1,0.520792352911688,-0.9750228088644686,1,-0.074887711195206,0.1086809074765904,-0.1372155822674466,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False
1,0.3951009861728592,3,1,-0.42755479239237,0.9191680844972776,-1.3631515468626074,1,0.7138459132091809,0.0730822598760835,0,-0.7217259565966154,0.4911205977250679,-1.4987972281587532,1,1,0.1726870216426281,0.8275430561127528,1,0.0065255691700727,-0.6397304236682104,0.4890862681746854,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
1,-1.229384587408939,0,0,-0.152642689070349,0.4622603159773657,1.0432664717666411,2,1.3781412625301326,1.504865752126152,0,0.223588954933753,-1.41700458209492,-1.2245623820722733,1,0,0.8688976841807479,-0.2817282454116911,1,0.6574091521479011,0.4714281522609926,0.0362863334680951,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
0,-0.5604787629929044,2,0,-1.510798063873254,1.0750724244314365,-0.675603541539965,2,1.023609798280689,-1.5677434691093022,0,-1.1549083189656426,0.0484355560068307,0.4961859378769568,0,0,-0.5235236408954915,0.8275430561127528,0,-0.9008407846039848,2.057825759083608,2.998117966541962,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
1,2.592934409254116,1,2,-1.7705928010248175,1.3498345284738158,-2.269464826606091,2,0.5259608948608561,-0.9603551479048632,0,-1.755322647759447,0.0789655588839505,-0.0342023358727182,1,0,0.8688976841807479,-1.113681721555024,0,0.5022995033100125,1.1011850269723424,5.480840633894331,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False
1,0.586216936006012,3,0,1.7551689216413706,1.2695669475176152,0.1682053740832779,0,0.3282200683834355,-0.9625483022383646,0,1.340064924611067,-1.065909549008042,-0.4440478201338309,0,0,1.2170030154498075,1.382178706874975,1,-0.9105090107454616,-0.6984055009471538,-0.3548688622422327,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False
0,-0.2738048382431753,0,0,-0.1752627480809593,1.6500661533965282,0.9120073071141366,1,0.5407446070544997,-0.8183772621045098,0,-0.076249857114196,-0.470574492904206,-0.4319935411849746,0,1,0.520792352911688,1.5208376195655302,1,-0.6268340744308131,0.0224954957258528,0.6579165030446672,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0,-0.94271066265921,2,0,1.75094165813815,-0.5758156108119606,0.5994854865129354,1,-0.0324886277215677,-1.0541990675436337,0,1.9725259077638049,1.5902007013013808,-0.8719747228182279,1,1,0.1726870216426281,0.2729074053505308,1,-0.937474397829759,-0.1399751680099225,-0.8537283977734154,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False
1,0.4906589610894356,1,0,-0.4005954893883877,0.0400837122942716,0.5182298131566232,0,1.2832617575127112,-0.2518508690084652,0,-0.0800561647200463,-0.8064045245525239,-1.7218013887125938,1,1,-0.5235236408954915,1.2435197941844194,0,-0.2127965511144243,0.4990730200826014,-0.0376159321862285,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False
1,0.8728908607557411,0,0,1.2768722530816223,1.166917060333243,0.6182367957490075,1,0.7703432922027296,1.1161002892191678,0,1.0004440588761665,1.1322506581445837,-0.6459569925271731,0,0,1.2170030154498075,1.2435197941844194,1,-0.1826674161028758,-0.5802929869402264,-0.2650061391628496,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
1,0.8728908607557411,2,1,-1.6883431310085144,-0.1443773631723819,-2.056949988597274,1,0.6798364344538506,-0.4400004249877954,0,-1.7749681063702871,0.6895656164263466,1.2676597906037572,0,1,1.2170030154498075,-1.2523406342455796,0,1.264697956231069,0.3315290145130482,2.0882342322573946,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False
1,2.592934409254116,3,2,-0.4253431777118772,-0.7209146994635542,-1.6256698761676165,1,0.0171374484214142,0.7788162385617429,0,-1.697122976624833,0.7658906236191462,-1.2456573702327718,0,0,-0.1754183096264317,-0.6977049834833576,0,0.4527151373237001,-2.472151646744673,-0.4620351299653914,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
0,-0.7515947128260573,1,2,-0.1612651868120173,-1.5714423361340657,0.6244872321610315,2,1.6843653855271068,-1.1950226615895123,1,-0.0068768313946664,-1.3864745792178002,1.2013612563850475,0,1,-0.5235236408954915,-1.3909995469361351,1,-0.840004103904682,0.1100314435697736,-0.9927630813566168,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0,1.9240285848380807,1,1,-0.449027051378927,-0.4585014540298212,-1.9694438788289377,1,-0.490089634729512,-1.3370005473898658,0,-0.1952276658260971,1.6817907099327405,-1.1853859754884906,1,0,0.520792352911688,-0.0044104200305801,0,-0.8858223912785163,0.3992949042200533,-0.2981323993979503,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
0,0.2995430112562828,3,2,-0.749302735720271,-0.2593761089654002,0.9495099255862808,1,0.4978510195630831,-0.6633558794785953,0,-0.1312571412245486,-1.6765096065504383,-0.5073327846153263,1,0,-0.8716289721645514,0.4115663180410863,1,-0.3240753775359105,1.4004927688612454,0.0244349870811342,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
0,0.586216936006012,0,1,0.5143131102721996,-0.4314883258234075,0.5494819952167432,2,-1.587554692034171,1.685858699227741,0,-0.0085958090231149,-1.6765096065504383,-0.7695133517529498,0,0,0.1726870216426281,-0.2817282454116911,1,0.314892671999564,-0.8980578198161417,-0.6163963440317477,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
0,-0.6560367379094809,0,0,1.8543556407930937,-0.5457152679533854,0.4244732669762628,2,-1.3729479403780869,1.6346081453290766,0,1.943180503963862,-1.1727645590779616,-1.0377210583650016,1,0,0.8688976841807479,1.2435197941844194,1,-0.1640990596683306,-0.2637095925045409,-0.8560949188218054,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False
1,-0.94271066265921,0,1,0.4863459828568535,0.0609224111963622,0.6432385413971036,1,0.360702590949751,-0.5513895792945768,0,0.05120005562363,0.4911205977250679,0.7161765286935836,0,0,-0.8716289721645514,1.2435197941844194,1,-0.6317861980602063,-0.7900457311551831,-0.4168709498646644,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
1,-0.6560367379094809,2,1,1.6610493196690046,1.2325203716916764,1.0245151625305688,1,1.456432470766893,1.3678513208700385,0,1.0078111058552317,-1.4780645878491596,0.1194897207251989,1,0,-1.567839634702671,0.5502252307316418,1,-0.1979969888302512,-0.9154888218376478,-0.3435489092170387,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1,-0.4649207880763281,0,0,-0.5648148781956154,-1.5073826321017132,-0.7693600877203254,1,-1.1846464794327578,-0.4044482389499833,0,-1.3114580672707756,-0.1958044670101277,-0.1818672529962073,1,1,1.2170030154498075,1.2435197941844194,0,-0.2315809545539315,-1.5613859110431885,-0.8892544042486673,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
1,0.3951009861728592,0,2,0.0441630223709755,-0.9802407302451258,0.4557254490363829,2,0.2047448383717363,-1.0720905897379869,0,0.4261827468580429,-1.6612446051118783,-0.1185822885147123,0,1,-1.567839634702671,0.2729074053505308,0,-0.803073617733322,0.3957484933470773,-0.7420938146896967,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
0,-1.229384587408939,3,0,-0.3292919122843972,-1.6324148255142563,0.4307237033882868,1,0.8777160751302724,-0.3882881543873415,0,0.0211179471257809,0.3842655876551485,-1.3842815781446187,0,1,-0.5235236408954915,1.6594965322560855,1,-0.3279863466061944,0.5151556117822046,-1.0030090348810752,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
